instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,code,sem,title,iscross
"Grimmer-Solem,Erik",.M.W... 01:20PM-02:40PM;,TBA,25,5,2,25,NA,5,5,5,3,FALSE,HIST268,Spring2019,"The Origins of Global Capitalism: Economic History, 1400--1800",FALSE
"Shaw,Gary",.M.W... 02:50PM-04:10PM;,TBA,20,4,4,20,NA,4,4,4,NA,FALSE,HIST272,Spring2019,"Law, Court, and Crime in England, 600--1660",FALSE
"Pinch,William R.",.M.W.F. 09:50AM-10:40AM;,TBA,19,2,5,19,NA,1,2,10,5,FALSE,HIST285,Spring2019,Modern India,FALSE
"Lennox,Jeffers",..T.R.. 10:20AM-11:40AM;,TBA,16,4,4,16,NA,4,4,0,0,FALSE,HIST298,Spring2019,"Oh Canada:  Creating the Northern Neighbour, 1776--1896",FALSE
"Masters,Bruce A.",..T.R.. 08:50AM-10:10AM;,TBA,19,6,6,19,NA,2,2,3,NA,FALSE,HIST311,Spring2019,"Ethnicity, Religion, and Class in the Middle East and the Balkans",FALSE
"Lennox,Jeffers",.....F. 01:20PM-04:10PM;,TBA,19,3,3,19,NA,3,3,3,0,FALSE,HIST324,Spring2019,Homelands and First Nations: Native Worlds in North America,FALSE
"Shaw,Gary K.",..T.... 07:10PM-10:00PM;,TBA,25,5,5,25,NA,5,5,5,NA,FALSE,HIST338,Spring2019,History and Theory,FALSE
"Karera,Axelle",.M.W... 01:20PM-02:40PM;,TBA,15,0,0,15,0,0,0,0,0,FALSE,PHIL211,Fall2018,Critical Philosophy of Race,TRUE
"Horst,Steven W.",.M.W.F. 09:50AM-10:40AM;,TBA,15,NA,NA,15,NA,NA,NA,NA,15,FALSE,PHIL221,Fall2018,Philosophy as a Way of Life,FALSE
"Shieh,Sanford",..T.R.. 02:50PM-04:10PM;,TBA,40,3,3,40,NA,4,3,12,15,FALSE,PHIL231,Fall2018,Reason and Paradox,FALSE
"Shieh,Sanford",....R.. 07:10PM-10:00PM;,TBA,15,NA,NA,15,NA,NA,NA,NA,15,FALSE,PHIL232,Fall2018,Beginning Philosophy,FALSE
"Horst,Steven W.",..T.R.. 08:50AM-10:10AM;,TBA,25,5,5,25,NA,4,4,4,3,FALSE,PHIL255,Fall2018,Moral Psychology:  Care of the Soul,FALSE
"Rouse,Joseph T.",.M.W... 10:50AM-12:10PM;,TBA,25,7,7,25,NA,5,4,2,NA,FALSE,PHIL265,Fall2018,Postanalytic Philosophy: Science and Metaphysics,FALSE
"Gruen,Lori",...W... 07:10PM-10:00PM;,TBA,12,0,0,12,0,0,0,0,0,FALSE,PHIL275,Fall2018,Calderwood Seminar in Public Writing: Writing for Social Justice,FALSE
"Rouse,Joseph T.",.M.W... 02:50PM-04:10PM;,TBA,33,13,12,33,NA,3,3,2,NA,FALSE,SISP202,Fall2018,Philosophy of Science,TRUE
"Springer,Elise",....R.. 07:10PM-10:00PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PHIL321,Fall2018,"American Pragmatist Philosophy: Purposes, Meanings, and Truths",FALSE
"Gruen,Lori",.....F. 01:20PM-04:10PM;,TBA,12,3,3,12,0,3,3,0,0,FALSE,PHIL357,Fall2018,Animal Minds,FALSE
"Springer,Elise",.M.W... 02:50PM-04:10PM;,TBA,35,5,10,35,NA,2,3,8,7,FALSE,PHIL212,Spring2019,Introduction to Ethics,TRUE
"Rouse,Joseph T.",.M.W.F. 08:50AM-09:40AM;,TBA,25,NA,0,25,NA,NA,3,11,11,FALSE,PHIL214,Spring2019,Reasoning About Justice,FALSE
"Gruen,Lori",.M.W... 01:20PM-02:40PM;,TBA,25,0,0,25,NA,0,5,10,10,FALSE,PHIL215,Spring2019,"Humans, Animals, and Nature",TRUE
"Springer,Elise",.M.W... 01:20PM-02:40PM;,TBA,25,7,0,25,NA,7,0,11,0,FALSE,PHIL277,Spring2019,Feminist Philosophy and Moral Theory (FGSS Gateway),TRUE
"Gruen,Lori",.M.W... 10:50AM-12:10PM;,TBA,25,5,5,25,NA,5,5,5,0,FALSE,PHIL278,Spring2019,Political Philosophy,FALSE
"Kanet,Sharisse Leigh",..T.R.. 08:50AM-10:10AM;,TBA,25,3,4,25,NA,4,4,6,4,FALSE,PHIL283,Spring2019,Animal Law and Policy,FALSE
"Horst,Steven W.",..T.R.. 02:50PM-04:10PM;,TBA,25,5,5,25,0,5,5,5,0,FALSE,PHIL286,Spring2019,Philosophy of Mind,TRUE
"Shieh,Sanford",..T.R.. 02:50PM-04:10PM;,TBA,19,4,4,19,0,3,3,5,0,FALSE,PHIL289,Spring2019,Philosophy of Language,FALSE
"Shieh,Sanford",....R.. 07:10PM-10:00PM;,TBA,20,5,5,20,NA,3,3,4,0,FALSE,PHIL290,Spring2019,Philosophical Logic,FALSE
"Karera,Axelle",...W... 07:10PM-10:00PM;,TBA,15,0,0,15,0,0,0,0,0,FALSE,PHIL353,Spring2019,Blackness in the Anthropocene,FALSE
"Rouse,Joseph T.",.M.W... 02:50PM-04:10PM;,TBA,15,7,5,15,NA,2,1,0,NA,FALSE,SISP366,Spring2019,"Bodies, Machines, and Meaning: Cultural Studies of the Sciences",TRUE
"Quijada,Justine",..T.R.. 10:20AM-11:40AM;,TBA,40,0,0,40,NA,0,0,20,20,FALSE,RELI151,Fall2018,Introduction to the Study of Religion,FALSE
"Feller,Yaniv",..T.R.. 01:20AM-02:40AM;,TBA,30,2,2,30,NA,4,4,9,9,FALSE,RELI201,Fall2018,Introduction to The Hebrew Bible (Old Testament),TRUE
STAFF,.M.W... 02:50PM-04:10PM;,TBA,19,6,5,19,NA,0,0,4,4,FALSE,RELI208,Fall2018,The Buddha: His Life and Teachings,FALSE
"Cameron,Ron",.M.W... 02:50PM-04:10PM;,TBA,40,0,5,40,NA,5,10,10,10,FALSE,RELI212,Fall2018,Introduction to the New Testament,TRUE
"Feller,Yaniv",.M.W... 01:20PM-02:40PM;,TBA,19,2,2,19,0,3,4,4,4,FALSE,RELI213,Fall2018,Refugees & Exiles: Religion in the Diaspora,TRUE
"Gottschalk,Peter S.",..T.R.. 01:20PM-02:40PM;,TBA,19,2,2,19,NA,3,3,5,4,FALSE,RELI221,Fall2018,Islam and Muslim Cultures,FALSE
"Gottschalk,Peter S.",..T.R.. 02:50PM-04:10PM;,TBA,19,2,2,19,NA,3,3,5,4,FALSE,RELI221,Fall2018,Islam and Muslim Cultures,FALSE
"Gottschalk,Peter S.",.M.W... 08:20AM-09:40AM;,TBA,15,NA,NA,15,NA,NA,NA,NA,15,FALSE,NANA,NANA,Religions Resisting Modernity (FYS),FALSE
"Rubenstein,Mary-Jane Victoria",..T.R.. 01:20PM-02:40PM;,TBA,19,6,6,19,0,2,2,3,0,FALSE,RELI377,Fall2018,Worlding the World: Creation Myths from Ancient Greece to the Multiverse,TRUE
"Quijada,Justine",..T.R.. 01:20PM-02:40PM;,TBA,40,0,0,40,NA,0,0,10,30,FALSE,RELI151,Spring2019,Introduction to the Study of Religion,FALSE
"Feller,Yaniv",.M.W... 02:50PM-04:10PM;,TBA,19,2,2,19,NA,3,4,4,4,FALSE,RELI203,Spring2019,"Jews & Judaism:  Race, Religion, Culture",TRUE
"Quijada,Justine",..T.R.. 08:50AM-10:10AM;,TBA,19,5,4,19,NA,4,4,1,1,FALSE,RELI271,Spring2019,Secularism: An Introduction,TRUE
"McAlister,Elizabeth",.M.W... 10:50AM-12:10PM;,TBA,15,NA,NA,15,NA,NA,NA,NA,15,FALSE,NANA,NANA,"Mixed in America: Race, Religion, and Memoir (FYS)",FALSE
"Gottschalk,Peter S.",.M.W... 01:20PM-02:40PM;,TBA,12,3,9,12,NA,0,0,0,0,FALSE,RELI398,Spring2019,Majors Colloquium in Religious Studies,FALSE
"Kus,Basak",..T.R.. 10:20AM-11:40AM;,TBA,35,NA,NA,35,NA,NA,NA,10,25,FALSE,SOC151,Fall2018,Introductory Sociology,FALSE
"Boggs,Abigail Huston",..T.R.. 08:50AM-10:10AM;,TBA,19,NA,NA,19,NA,5,NA,NA,14,FALSE,SOC151,Fall2018,Introductory Sociology,FALSE
"Patterson-Faye,Courtney",..T.R.. 10:20AM-11:40AM;,TBA,35,NA,NA,35,NA,NA,NA,NA,35,FALSE,SOC151,Fall2018,Introductory Sociology,FALSE
"Kaye,Kerwin",..T.R.. 10:20AM-11:40AM;,TBA,35,NA,NA,35,NA,NA,NA,NA,35,FALSE,SOC151,Fall2018,Introductory Sociology,FALSE
"Autry,Robyn Kimberley",.M.W... 10:50AM-12:10PM;,TBA,20,12,8,20,NA,0,0,0,0,FALSE,SOC202,Fall2018,Sociological Analysis,FALSE
"Cutler,Jonathan",...W... 07:10PM-10:00PM;,TBA,22,13,7,22,NA,NA,NA,2,NA,FALSE,SOC212,Fall2018,Sociology and Social Theory,FALSE
"Hatch,Anthony Ryan",.M.W... 01:20PM-02:40PM;,TBA,25,7,7,25,NA,4,3,4,NA,FALSE,SISP215,Fall2018,Metabolism and Technoscience,TRUE
"Kus,Basak",..T.R.. 01:20PM-02:40PM;,TBA,19,3,6,19,NA,0,2,8,NA,FALSE,SOC222,Fall2018,Political Sociology,FALSE
"Kaye,Kerwin",..T.R.. 02:50PM-04:10PM;,TBA,25,9,9,25,NA,0,0,7,0,FALSE,SOC231,Fall2018,Sociology of Crime and Punishment,FALSE
"Boggs,Abigail Huston",.M.W... 01:20PM-02:40PM;,TBA,19,5,5,19,NA,2,2,5,NA,FALSE,SOC244,Fall2018,Feminist and Queer Theories of Social Reproduction,TRUE
STAFF,....R.. 01:20PM-04:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,SOC315,Fall2018,The Health of Communities,TRUE
"Patterson-Faye,Courtney",..T.... 01:20PM-04:10PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,SOC322,Fall2018,The Sociology of Nina Simone,FALSE
"Autry,Robyn Kimberley",.M.W... 02:50PM-04:10PM;,TBA,15,7,2,15,NA,3,3,NA,NA,FALSE,NANA,NANA,Adv. Res. Sem: The Hair Class,FALSE
"Cutler,Jonathan",.M.W... 01:20PM-02:40PM;,TBA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,SOC405,Fall2018,Sociology Thesis Seminar,FALSE
"Cutler,Jonathan",.M.W... 10:50AM-12:10PM;,TBA,35,NA,NA,35,NA,NA,NA,NA,35,FALSE,SOC151,Spring2019,Introductory Sociology,FALSE
"Patterson-Faye,Courtney",..T.R.. 10:20AM-11:40AM;,TBA,35,NA,NA,35,NA,NA,NA,NA,35,FALSE,SOC151,Spring2019,Introductory Sociology,FALSE
"Autry,Robyn Kimberley",.M.W... 10:50AM-12:10PM;,TBA,20,12,8,20,NA,0,0,0,0,FALSE,SOC202,Spring2019,Sociological Analysis,FALSE
"Boggs,Abigail Huston",..T.R.. 10:20AM-11:40AM;,TBA,22,13,7,22,NA,NA,NA,2,NA,FALSE,SOC212,Spring2019,Sociology and Social Theory,FALSE
"Kaye,Kerwin",..T.R.. 10:20AM-11:40AM;,TBA,25,7,7,25,NA,7,4,0,0,FALSE,SOC256,Spring2019,"Sex Work and Sex Trafficking: Empowerment, Exploitation, and the Politics of Sex",TRUE
"Kus,Basak",..T.R.. 10:20AM-11:40AM;,TBA,15,2,4,15,NA,2,4,3,NA,FALSE,SOC265,Spring2019,Social Science Research: Design and Methods,TRUE
"Boggs,Abigail Huston",..T.R.. 01:20PM-02:40PM;,TBA,20,6,5,20,NA,2,2,5,NA,FALSE,SOC309,Spring2019,America's Lure: The Politics of the Transnational US University,FALSE
"Patterson-Faye,Courtney",..T.R.. 01:20PM-02:40PM;,TBA,15,8,7,15,NA,NA,NA,NA,NA,FALSE,NANA,NANA,"Advanced Research Seminar: Hot Mamas: Black Women, Sexuality, and Body Size",FALSE
"Kus,Basak",..T.R.. 02:50PM-04:10PM;,TBA,15,8,7,15,NA,NA,NA,NA,NA,FALSE,NANA,NANA,Law & Society,FALSE
"Cutler,Jonathan",.M.W... 01:20PM-02:40PM;,TBA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,SOC406,Spring2019,Sociology Thesis Seminar,FALSE
"Krizanc,Daniel",..T.... 08:50AM-10:10AM; ....R.. 08:50AM-10:10AM;,TBA,19,NA,NA,19,NA,3,3,5,8,FALSE,COMP112,Fall2018,Introduction to Programming,FALSE
"Krizanc,Daniel",..T.... 08:50AM-10:10AM; ....R.. 10:20AM-11:40AM;,TBA,19,NA,NA,19,NA,3,3,5,8,FALSE,COMP112,Fall2018,Introduction to Programming,FALSE
"Krizanc,Daniel",..T.... 08:50AM-10:10AM; ...W... 08:20AM-09:40AM;,TBA,19,NA,NA,19,NA,3,3,5,8,FALSE,COMP112,Fall2018,Introduction to Programming,FALSE
"Lipton,James",..T.... 08:50AM-10:10AM; ....R.. 08:50AM-10:10AM;,TBA,19,NA,NA,19,NA,3,3,5,8,FALSE,COMP112,Fall2018,Introduction to Programming,FALSE
STAFF,..T.... 08:50AM-10:10AM; ....R.. 08:50AM-10:10AM;,TBA,19,NA,NA,19,NA,3,3,5,8,FALSE,COMP112,Fall2018,Introduction to Programming,FALSE
"Shai,Saray",..T.R.. 10:20AM-11:40AM; ...W... 01:20PM-02:40PM;,TBA,19,NA,NA,19,NA,0,0,12,7,FALSE,COMP211,Fall2018,Computer Science I,FALSE
"Shai,Saray",..T.R.. 10:20AM-11:40AM; ...W... 02:50PM-04:10PM;,TBA,19,NA,NA,19,NA,0,0,12,7,FALSE,COMP211,Fall2018,Computer Science I,FALSE
"Danner,Norman",..T.R.. 10:20AM-11:40AM; ...W... 02:50PM-04:10PM;,TBA,25,NA,1,25,NA,1,1,22,0,FALSE,COMP212,Fall2018,Computer Science II,FALSE
"Willis,Matthew James",..T.R.. 08:50AM-10:10AM;,TBA,40,0,0,40,NA,5,5,12,18,FALSE,MATH132,Fall2018,Elementary Statistics,FALSE
"Willis,Matthew James",..T.R.. 01:20PM-02:40PM;,TBA,40,0,0,40,NA,5,5,12,18,FALSE,MATH132,Fall2018,Elementary Statistics,FALSE
"Hill,Cameron Donnay",..T.R.. 10:20AM-11:40AM;,TBA,40,0,0,40,NA,0,0,15,25,FALSE,MATH221,Fall2018,Vectors and Matrices,FALSE
"Collins,Karen L.",.M.W.F. 10:50AM-11:40AM;,TBA,40,0,0,40,NA,0,0,15,25,FALSE,MATH221,Fall2018,Vectors and Matrices,FALSE
STAFF,..T.R.. 02:50PM-04:10PM;,TBA,35,0,0,35,NA,1,1,13,20,FALSE,MATH223,Fall2018,Linear Algebra,FALSE
"Collins,Karen L.",.M.W.F. 08:50AM-09:40AM;,TBA,30,0,6,30,NA,0,0,20,4,FALSE,MATH228,Fall2018,Discrete Mathematics,FALSE
"Rasmussen,Christopher",.M.W.F. 10:50AM-11:40AM;,TBA,19,0,4,19,NA,0,0,12,3,FALSE,MATH228,Fall2018,Discrete Mathematics,FALSE
"Li,Han",..T.R.. 01:20PM-02:40PM;,TBA,30,8,8,30,NA,3,3,8,NA,FALSE,MATH231,Fall2018,An Introduction to Probability,FALSE
"Juhasz,Barbara Jean",..T.R.. 02:50PM-04:10PM;,TBA,19,0,0,19,NA,0,0,15,4,FALSE,PSYC200,Fall2018,Statistics: An Activity-Based Approach,FALSE
"Dierker,Lisa C.",...W... 01:20PM-04:10PM;,TBA,19,0,0,19,NA,0,0,15,4,FALSE,PSYC200,Fall2018,Statistics: An Activity-Based Approach,FALSE
"Oleinikov,Pavel V",.M.W... 01:20PM-02:40PM;,TBA,19,0,0,19,0,5,7,7,0,FALSE,QAC241,Fall2018,Introduction to Network Analysis,TRUE
"Rose,Jennifer S.",..T.R.. 08:50AM-10:10AM;,TBA,16,0,0,16,1,6,6,3,0,FALSE,QAC312,Fall2018,Hierarchical Linear Models,FALSE
"Rose,Jennifer S.",..T.R.. 08:50AM-10:10AM;,TBA,16,0,0,16,1,6,6,3,0,FALSE,QAC313,Fall2018,Latent Variable Analysis,FALSE
"Kabacoff,Robert Ira",.M.W... 10:50AM-12:10PM;,TBA,19,0,0,19,1,7,7,4,0,FALSE,QAC385,Fall2018,Applications of Machine Learning in Data Analysis,FALSE
"Weir,Michael P.",.M.W.F. 10:50AM-11:40AM;,TBA,20,5,5,20,NA,NA,NA,5,5,FALSE,BIOL265,Spring2019,Bioinformatics Programming,TRUE
STAFF,..T.... 08:50AM-10:10AM; ....R.. 08:50AM-10:10AM;,TBA,25,NA,NA,25,NA,5,5,5,10,FALSE,COMP112,Spring2019,Introduction to Programming,FALSE
STAFF,..T.... 08:50AM-10:10AM; ....R.. 10:20AM-11:40AM;,TBA,25,NA,NA,25,NA,5,5,5,10,FALSE,COMP112,Spring2019,Introduction to Programming,FALSE
STAFF,..T.... 08:50AM-10:10AM; ...W... 08:20AM-09:40AM;,TBA,25,NA,NA,25,NA,5,5,5,10,FALSE,COMP112,Spring2019,Introduction to Programming,FALSE
"Manfredi,Victoria Ursula",..T.R.. 10:20AM-11:40AM; ...W... 01:20PM-02:40PM;,TBA,20,NA,NA,20,NA,1,1,7,11,FALSE,COMP211,Spring2019,Computer Science I,FALSE
"Licata,Dan",..T.R.. 10:20AM-11:40AM; ...W... 07:10PM-08:30PM;,TBA,20,NA,NA,20,NA,1,1,11,7,FALSE,COMP212,Spring2019,Computer Science II,FALSE
"Constantine,David A.",..T.R.. 08:50AM-10:10AM;,TBA,35,0,0,35,NA,5,5,10,15,FALSE,MATH132,Spring2019,Elementary Statistics,FALSE
"Hildum,Alyson",.M.W... 02:50PM-04:10PM;,TBA,35,0,0,35,NA,5,5,10,15,FALSE,MATH132,Spring2019,Elementary Statistics,FALSE
"Adeboye,Ilesanmi",..T.R.. 01:20PM-02:40PM;,TBA,40,0,0,40,NA,0,0,15,25,FALSE,MATH221,Spring2019,Vectors and Matrices,FALSE
"Hill,Cameron Donnay",..T.R.. 10:20AM-11:40AM;,TBA,40,0,0,40,NA,0,0,15,25,FALSE,MATH221,Spring2019,Vectors and Matrices,FALSE
"Pollack,David",..T.R.. 01:20PM-02:40PM;,TBA,35,0,0,35,NA,0,0,13,22,FALSE,MATH223,Spring2019,Linear Algebra,FALSE
"Pollack,David",..T.R.. 02:50PM-04:10PM;,TBA,30,0,6,30,NA,0,0,20,4,FALSE,MATH228,Spring2019,Discrete Mathematics,FALSE
"Willis,Matthew James",.M.W... 01:20PM-02:40PM;,TBA,30,0,6,30,NA,0,0,20,4,FALSE,MATH228,Spring2019,Discrete Mathematics,FALSE
"Constantine,David A.",..T.R.. 10:20AM-11:40AM;,TBA,30,8,8,30,NA,3,3,8,0,FALSE,MATH232,Spring2019,Mathematical Statistics,FALSE
"Stewart,Brian A.",..T.... 01:20PM-04:10PM;,TBA,18,3,5,18,NA,3,5,2,0,FALSE,PHYS340,Spring2019,Computational Physics,FALSE
"Juhasz,Barbara Jean",.M.W... 02:50PM-04:10PM;,TBA,19,0,0,19,NA,0,0,9,10,FALSE,PSYC200,Spring2019,Statistics: An Activity-Based Approach,FALSE
"Patalano,Andrea L.",..T.R.. 08:50AM-10:10AM;,TBA,19,0,0,19,NA,0,0,9,10,FALSE,PSYC200,Spring2019,Statistics: An Activity-Based Approach,FALSE
"Kurtz,Matthew M.",..T.R.. 10:20AM-11:40AM;,TBA,19,0,0,19,NA,0,0,9,10,FALSE,PSYC200,Spring2019,Statistics: An Activity-Based Approach,FALSE
"Oleinikov,Pavel V",..T.R.. 10:20AM-11:40AM;,TBA,19,0,0,19,0,3,3,8,5,FALSE,QAC211,Spring2019,Digging the Digital Era: A Data Science Primer,FALSE
"Diver,Kim",..T.R.. 08:50AM-10:10AM;,TBA,30,0,0,30,NA,5,9,10,6,FALSE,QAC231,Spring2019,Introduction to (Geo)Spatial Data Analysis and Visualization,FALSE
"Nazzaro,Valerie L.",.M.W... 10:50AM-12:10PM;,TBA,19,0,0,19,NA,3,5,6,5,FALSE,QAC251,Spring2019,Data Visualization: An Introduction,TRUE
"Kaparakis,Emmanuel I.",.M.W... 01:20PM-02:40PM;,TBA,16,0,0,16,1,6,6,3,0,FALSE,QAC311,Spring2019,Longitudinal Data Analysis,FALSE
"Nazzaro,Valerie L.",.M.W... 01:20PM-02:40PM;,TBA,16,0,0,16,1,6,6,3,0,FALSE,QAC314,Spring2019,Survival Analysis,FALSE
"Diver,Kim",....R.. 01:20PM-04:10PM;,TBA,16,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,Crosslisting:,"QAC344,",Advanced GIS and Spatial Analyses,FALSE
"Rose,Jennifer S.",.M.W... 08:20AM-09:40AM;,TBA,16,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,QAC380,Spring2019,Introduction to Statistical Consulting,TRUE
"Oleinikov,Pavel V",..T.R.. 02:50PM-04:10PM;,TBA,19,0,0,19,1,7,7,4,0,FALSE,QAC386,Spring2019,Quantitative Textual Analysis: Introduction to Text Mining,FALSE
"Redfield,Seth",...W... 12:20PM-01:10PM;,TBA,19,6,6,19,5,0,0,2,0,FALSE,ASTR430,Fall2018,Seminar on Astronomical Pedagogy,FALSE
"Sultan,Sonia",..T.... 01:20PM-04:10PM;,TBA,10,4,1,10,1,3,1,0,NA,FALSE,BIOL318,Fall2018,Nature and Nurture: The Interplay of Genes and Environment,TRUE
"Roberts,Andrea",..T.... 04:25PM-05:55PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CHEM241,Fall2018,Informal Science Education for Elementary School Students I,FALSE
"Kingsley,Makaela Jane",.....F. 01:20PM-03:20PM;,TBA,19,0,0,19,NA,5,6,4,4,FALSE,CSPL262,Fall2018,Introduction to Social Entrepreneurship,FALSE
"Kingsley,Makaela Jane",..T.R.. 10:20AM-11:40AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CSPL264,Fall2018,Patricelli Center Fellowship I,FALSE
"Kingsley,Makaela Jane",..T.R.. 01:20PM-02:40PM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CSPL264,Fall2018,Patricelli Center Fellowship I,FALSE
"Chernoff,Barry",..T.R.. 02:50PM-04:10PM;,TBA,70,NA,NA,70,NA,NA,NA,20,50,FALSE,Crosslisting:,"BIOL197,",Introduction to Environmental Studies,FALSE
"Diver,Kim",..T.R.. 01:20PM-02:40PM;,TBA,19,7,4,19,2,3,3,0,0,FALSE,Crosslisting:,E&ES580,Introduction to GIS,FALSE
"Diver,Kim",...W... 01:20PM-04:10PM;,TBA,19,7,4,19,2,3,3,0,0,FALSE,Crosslisting:,E&ES581,GIS Service-Learning Laboratory,FALSE
"Versey,H. Shellae",..T.R.. 08:50AM-10:10AM;,TBA,15,0,0,15,NA,0,0,10,5,FALSE,PSYC209,Fall2018,Research Methods in Ecological-Community Psychology,FALSE
"Patalano,Andrea L.",..T.R.. 08:50AM-10:10AM;,TBA,80,10,26,80,NA,0,4,20,20,FALSE,PSYC220,Fall2018,Cognitive Psychology,TRUE
"Sanislow,Charles A.",.M.W... 10:50AM-12:10PM;,TBA,35,10,10,35,NA,0,0,15,0,FALSE,PSYC251,Fall2018,Psychopathology,FALSE
"Plous,Scott L.",..T.R.. 01:20PM-02:40PM;,TBA,150,25,25,150,NA,15,15,45,25,FALSE,PSYC260,Fall2018,Social Psychology,FALSE
"Juhasz,Barbara Jean",..T.R.. 10:20AM-11:40AM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC355,Fall2018,Psychology of Reading,FALSE
"Roberts,Andrea",..T.... 04:25PM-05:55PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CHEM242,Spring2019,Informal Science Education for Elementary School Students II,TRUE
"Kingsley,Makaela Jane",.....F. 01:20PM-03:20PM;,TBA,19,0,0,19,NA,5,6,4,4,FALSE,CSPL262,Spring2019,Introduction to Social Entrepreneurship,FALSE
"Kingsley,Makaela Jane",..T.R.. 10:20AM-11:40AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CSPL265,Spring2019,Patricelli Center Fellowship II,FALSE
"Kingsley,Makaela Jane",..T.R.. 01:20PM-02:40PM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CSPL265,Spring2019,Patricelli Center Fellowship II,FALSE
"Sanislow,Charles A.",..T.R.. 10:20AM-11:40AM;,TBA,35,10,10,35,NA,0,0,15,0,FALSE,PSYC251,Spring2019,Psychopathology,FALSE
"Sanislow,Charles A.",..T.... 07:10PM-10:00PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC329,Spring2019,Neural Costs of War,TRUE
"Cohan,Frederick M.",..T.R.. 01:20PM-02:40PM;,TBA,180,30,30,180,NA,30,30,30,30,FALSE,BIOL173,Fall2018,Global Change and Infectious Disease,TRUE
"Singer,Michael",..T.R.. 08:50AM-10:10AM;,TBA,40,5,6,40,NA,5,4,20,0,FALSE,BIOL216,Fall2018,Ecology,TRUE
"Burke,Ann Campbell",.M..... 12:15PM-01:15PM;,TBA,14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,BIOL507,Fall2018,Evolution Journal Club I,FALSE
"Northrop,Brian Hale",....R.. 12:00PM-01:00PM;,TBA,15,2,0,15,13,0,0,0,0,FALSE,CHEM557,Fall2018,Seminar in Organic and Inorganic Chemistry,FALSE
STAFF,.M..... 12:00PM-01:00PM;,TBA,28,4,4,28,13,4,3,0,0,FALSE,CHEM587,Fall2018,Seminar in Biological Chemistry,TRUE
"Burke,Ann Campbell",..T.R.. 01:20PM-02:40PM;,TBA,50,15,6,50,NA,15,6,8,NA,FALSE,BIOL214,Spring2019,"MacroEvolution, Pattern and Process",FALSE
"Coolon,Joseph David",.M..... 12:15PM-01:15PM;,TBA,14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,BIOL508,Spring2019,Evolution Journal Club II,FALSE
"Ku,Timothy C.W.",..T.R.. 08:50AM-10:10AM;,TBA,35,8,8,35,3,2,2,8,4,FALSE,NANA,NANA,Sedimentology,FALSE
"Chernoff,Barry    Poulos,Helen Mills",TBA;,TBA,20,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,ENVS201,Spring2019,Sophomore Seminar in Environmental Studies,FALSE
"Phillips,Earl W.",TBA;,TBA,16,7,7,16,NA,NA,NA,2,NA,FALSE,ENVS285,Spring2019,Environmental Law and Policy,FALSE
"Smith,Colin A.",..T.R.. 10:20AM-11:40AM;,TBA,25,8,9,25,1,2,2,3,0,FALSE,Crosslisting:,"CHEM381,",Physical Chemistry for the Life Sciences,FALSE
"Murolo,Michelle Aaron",.M.W.F. 10:50AM-11:40AM;,TBA,20,0,0,20,NA,1,1,5,13,FALSE,Crosslisting:,BIOL181,Principles of Biology I: Cell Biology and Molecular Basis of Heredity,FALSE
"Murolo,Michelle Aaron",.M.W... 10:50AM-11:40AM; .....F. 01:10PM-02:00PM;,TBA,20,0,0,20,NA,1,1,5,13,FALSE,Crosslisting:,BIOL181,Principles of Biology I: Cell Biology and Molecular Basis of Heredity,FALSE
"Weir,Michael P.",.M.W.F. 09:50AM-10:40AM;,TBA,20,0,0,20,NA,1,1,5,13,FALSE,Crosslisting:,BIOL181,Principles of Biology I: Cell Biology and Molecular Basis of Heredity,FALSE
"Weir,Michael P.",.M.W... 09:50AM-10:40AM; .....F. 01:10PM-02:00PM;,TBA,20,0,0,20,NA,1,1,5,13,FALSE,Crosslisting:,BIOL181,Principles of Biology I: Cell Biology and Molecular Basis of Heredity,FALSE
"McAlear,Michael A.",.M.W.F. 09:50AM-10:40AM;,TBA,20,0,0,20,NA,1,1,5,13,FALSE,Crosslisting:,BIOL181,Principles of Biology I: Cell Biology and Molecular Basis of Heredity,FALSE
