instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,section,code,sem,division,gradingmode,prereq,fulfills,title,iscross,description
"Robinson,Mike",..T.R.. 09:00AM-10:20AM;,SCIE121;,40,13,13,7,NA,4,4,6,0,FALSE,01,NS&B227,Fall2015,NSM NS&B,Graded,PSYC105 OR [NS&B213 or BIOL213 or PSYC240],(CIS)(EDST-MN)(NS&B)(PSYC),Motivation and Reward,TRUE,"This course will focus on motivation and reward, providing students with a background and understanding of the various theories and approaches to studying the topic of motivation, including an introduction to some of the history and the current advances in the field. It will do so by covering different forms of reward, including food, sex, drugs, and aggression, and examine cases of disordered motivation such as addiction."
"Truitt,Patrick Andrew",...W.F. 01:10PM-02:30PM;,SCIE216;,19,3,9,12,5,0,0,2,0,FALSE,01,PHYS315,Fall2015,NSM PHYS,Student Option,(PHYS214 AND MATH223) OR (PHYS214 AND MATH221),(CIS)(PHYS),Quantum Mechanics II,TRUE,This course will begin with the development of the formalism of quantum mechanics in three dimensions to include spin and angular momentum. The quantum theory of identical particles will be developed and applied to multi-electron atoms. The remainder of the course will explore approximation methods for applying quantum mechanics to more complex systems.
"Mukerji,Ishita    Westmoreland,T. David",.....F. 02:30PM-03:30PM;,SCIE139;,35,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CIS122,Spring2016,NSM CIS,Credit/Unsatisfactory,None,None,Wesleyan Mathematics and Science Scholars Colloquium II,FALSE,This weekly colloquium of participants in the Wesleyan Mathematics and Science Scholars (WesMaSS) Program will be focused on strategies for success in science and math higher education.
"Thomas,Ellen    Starr,Francis W.",.....F. 01:10PM-02:30PM;,SCIE109;,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CIS222,Spring2016,NSM CIS,Credit/Unsatisfactory,None,(CIS),Research Frontiers in the Sciences II,FALSE,"This seminar is designed to introduce students to interdisciplinary research projects in the sciences. Each week, a faculty member and his or her research group will present a broadly accessible overview of research work, including a description of methodologies, problem-solving activities, and future directions."
"O'Connell,Suzanne B.",.M..... 01:10PM-04:00PM;,SCIE309;,25,13,12,2,NA,0,0,0,0,FALSE,01,E&ES292,Spring2016,NSM E&ES,Graded,E&ES101 OR E&ES115 OR [E&ES197 or BIOL197 or ENVS197] OR E&ES199,(CIS),Techniques in Ocean and Climate Investigations,FALSE,"Weekly and biweekly field trips, computer and/or laboratory exercises will allow us to see how climate and oceans function today and in the past. In addition to our data, we will most likely use the Goddard Institute for Space Studies climate model to test climate questions and data from major core (ocean, lake, and ice) repositories to investigate how oceans and climate function and have changed."
"Hill,Cameron Donnay",.M.W... 02:40PM-04:00PM;,SCIE139;,30,0,0,-3,NA,1,2,7,20,FALSE,01,MATH222,Spring2016,NSM MATH,Graded,None,(CIS)(MATH)(MB&B)(MECO)(NS&B)(PHYS),Multivariable Calculus,FALSE,"This course treats the basic aspects of differential and integral calculus of functions of several real variables, with emphasis on the development of calculational skills. The areas covered include scalar- and vector-valued functions of several variables, their derivatives, and their integrals; the nature of extremal values of such functions and methods for calculating these values; and the theorems of Green and Stokes."
"Maceli,Peter Lawson",.M.W.F. 09:00AM-09:50AM;,SCIE109;,30,0,0,7,NA,1,2,7,20,FALSE,02,MATH222,Spring2016,NSM MATH,Graded,None,(CIS)(MATH)(MB&B)(MECO)(NS&B)(PHYS),Multivariable Calculus,FALSE,"This course treats the basic aspects of differential and integral calculus of functions of several real variables, with emphasis on the development of calculational skills. The areas covered include scalar- and vector-valued functions of several variables, their derivatives, and their integrals; the nature of extremal values of such functions and methods for calculating these values; and the theorems of Green and Stokes."
"Fieldsteel,Adam",.M.W.F. 11:00AM-11:50AM;,SCIE139;,25,10,12,-2,NA,0,0,3,0,FALSE,01,MATH225,Spring2016,NSM MATH,Graded,(MATH222 AND MATH221) OR (MATH222 AND MATH223),(CIS)(MATH)(MECO)(NS&B),Fundamentals of Analysis: An Introduction to Real Analysis,FALSE,"In this rigorous treatment of calculus, topics will include, but are not limited to, real numbers, limits, sequences and series, continuity and uniform continuity, differentiation, the Riemann integral, sequences and series of functions, pointwise and uniform convergence of functions, and interchange of limiting processes. MATH228  or comparable experience in writing mathematical proofs is strongly recommended for success in this course."
"Ram�rez,Felipe A.",.M.W.F. 09:00AM-09:50AM;,SCIE141;,25,10,12,15,NA,0,0,3,0,FALSE,02,MATH225,Spring2016,NSM MATH,Graded,(MATH222 AND MATH221) OR (MATH222 AND MATH223),(CIS)(MATH)(MECO)(NS&B),Fundamentals of Analysis: An Introduction to Real Analysis,FALSE,"In this rigorous treatment of calculus, topics will include, but are not limited to, real numbers, limits, sequences and series, continuity and uniform continuity, differentiation, the Riemann integral, sequences and series of functions, pointwise and uniform convergence of functions, and interchange of limiting processes. MATH228  or comparable experience in writing mathematical proofs is strongly recommended for success in this course."
"Adeboye,Ilesanmi",..T.R.. 09:00AM-10:20AM;,SCIE109;,30,5,5,-13,NA,5,5,8,2,FALSE,01,MATH229,Spring2016,NSM MATH,Graded,MATH222,(CIS)(IDEA-MN)(MATH)(MECO)(NS&B),Differential Equations,FALSE,"This course is an introduction to the theory of ordinary differential equations. Many aspects of mathematics and computer science are important in this discipline, and a broad view will be presented, in agreement with modern theory and practice. The only prerequisite for the course is multivariable calculus; all other necessary tools will be developed as the course proceeds."
"Robinson,Mike",..T.R.. 10:30AM-11:50AM;,SCIE121;,35,12,12,-1,NA,3,3,5,NA,FALSE,01,NS&B227,Spring2016,NSM NS&B,Graded,PSYC105 OR [NS&B213 or BIOL213 or PSYC240],(CIS)(EDST-MN)(NS&B)(PSYC),Motivation and Reward,TRUE,"This course will focus on motivation and reward, providing students with a background and understanding of the various theories and approaches to studying the topic of motivation, including an introduction to some of the history and the current advances in the field. It will do so by covering different forms of reward, including food, sex, drugs, and aggression, and examine cases of disordered motivation such as addiction."
"Othon,Christina Marie",...W.F. 01:10PM-02:30PM;,SCIE201;,19,6,6,5,5,0,0,2,0,FALSE,01,PHYS313,Spring2016,NSM PHYS,Graded,(PHYS213 AND MATH221 AND MATH222 AND MATH122),(CIS)(IDEA-MN)(PHYS),Classical Dynamics,TRUE,This is a comprehensive course in classical mechanics at the intermediate level. It approaches Newtonian mechanics from a more advanced point of view and introduces Lagrangian and Hamiltonian dynamics. Attention is paid to approximation and numerical solutions.
STAFF,...W.F. 02:50PM-04:10PM;,TBA,24,12,12,24,0,0,0,0,0,FALSE,01,PHYS358,Spring2016,NSM PHYS,Student Option,[PHYS315 or PHYS515] AND [PHYS324 or PHYS524],(CIS)(IDEA-MN)(PHYS),Condensed Matter,TRUE,"This course is an introduction to condensed-matter physics with emphasis on fundamental properties of solids. We will explore crystal structure, phonons, and electrons in solids as a basis for understanding the thermal, electronic, and magnetic properties of materials. In addition to lectures and problem sets, there will be several numerical experiments in which computer simulation and visualization tools will be used to explore microscopic properties of materials."
"Juhasz,Barbara Jean",.M.W... 11:00AM-12:20PM;,PAC004;,40,8,9,0,NA,0,0,17,6,FALSE,01,PSYC222,Spring2016,NSM PSYC,Graded,PSYC105 OR [NS&B213 or BIOL213 or PSYC240],(CIS)(NS&B)(PSYC)(SISP),Sensation and Perception,TRUE,"This course explores our perceptual systems and how they create and shape our experience of the world around us. We will consider the neurophysiology of perceptual systems as well as psychological approaches to the study of perception, covering all of the human senses with a special emphasis on vision. Class demonstrations will introduce students to interesting perceptual phenomena."
"Kurtz,Matthew M.",.MTWRF. 01:10PM-04:00PM;,SCIE189;,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,PSYC316,Spring2016,NSM PSYC,Graded,None,(CIS)(NS&B)(PSYC),"Schizophrenia and Its Treatment: Neuroscientific, Historical, and Phenomenological Perspectives",TRUE,"The goal of the seminar will be to critically investigate the concept of schizophrenia as a unitary disease construct, from historical, neuroscientific, and phenomenological approaches, and the implications of these views for our understanding of treatment of the disorder. How are we to make sense of a psychiatric disorder that has changed so substantially in definition over time, with wide interindividual difference in symptom expression and functional outcome, a wide array of competing theories regarding etiology and biological mechanisms, and correspondingly diverse treatment interventions? We will engage these questions through three separate units that will evaluate the disorder from three different levels of analysis: (1) readings in the history of psychiatry and the perspective they cast on schizophrenia as a unitary disease concept; (2) an analysis of contemporary work in neuroimaging and experimental cognition in the disease and the current status of creating a coherent account of neurocognitive mechanisms of the disease, as well as a neurocognitive approach to novel interventions; (3) new work on understanding the experience of the disease from first-person accounts and the systematic analysis of these accounts as a window to understanding heterogeneity in the disease and novel approaches for therapy."
"Lipton,James",..T.R.. 09:00AM-10:20AM;,SCIE137;,30,12,12,11,0,2,2,2,0,FALSE,01,COMP301,Fall2015,NSM MATH,Graded,COMP211 AND COMP212 AND MATH228,(COMP)(MATH)(MECO)(NS&B),Automata Theory and Formal Languages,TRUE,"This course is an introduction to formalisms studied in computer science and mathematical models of computing machines. The language formalisms discussed will include regular, context-free, recursive, and recursively enumerable languages. The machine models discussed include finite-state automata, pushdown automata, and Turing machines."
"Lipton,James",..T.R.. 10:30AM-11:50AM;,PAC001;,30,13,12,-13,0,0,0,5,0,FALSE,01,COMP321,Fall2015,NSM MATH,Graded,COMP212 AND MATH228,(COMP)(IDEA-MN)(MATH)(MECO)(NS&B),Design of Programming Languages,TRUE,"This course is an introduction to concepts in programming languages. Topics include parameter passing, type checking and inference, control mechanisms, data abstraction, module systems, and concurrency. Basic ideas in functional, object-oriented, and logic programming languages will be discussed."
"Krizanc,Daniel",..T.R.. 01:10PM-02:30PM;,SCIE141;,30,2,7,-1,0,2,3,12,4,FALSE,01,COMP331,Fall2015,NSM MATH,Graded,COMP212,(COMP)(IDEA-MN)(MATH)(NS&B),Computer Structure and Organization,TRUE,"The purpose of the course is to introduce and discuss the structure and operation of digital computers. Topics will include the logic of circuits, microarchitectures, microprogramming, conventional machine architectures, and an introduction to software/hardware interface issues. Assembly language programming will be used to demonstrate some of the basic concepts."
"Burge,Janet Elizabeth",.M.W... 02:40PM-04:00PM;,SCIE137;,25,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,COMP342,Spring2016,NSM MATH,Graded,COMP211 AND COMP212,(COMP)(IDEA-MN)(MATH)(MECO)(NS&B),Software Engineering,FALSE,"This course provides an introduction to the processes and tools of software engineering: the design, development, testing, and maintenance of large software systems. The course is based on the Berkeley MOOC ""Software Engineering as a Service"" and uses on-line material from the MOOC to provide some of the course content.The first part of the course will cover developing software in teams as well as learning the languages and tools used in the course including: Ruby, Rails, Cucumber, RSpec, Pivotal Tracker, and gitHub.The second part of the course will continue to present software engineering concepts but will also focus on developing a team service learning software development project for an external customer."
"Licata,Dan",..T.R.. 10:30AM-11:50AM;,SCIE141;,30,10,10,0,NA,0,0,10,0,FALSE,01,COMP360,Spring2016,NSM MATH,Graded,COMP212,(COMP)(MATH)(MECO)(NS&B),Special Topics in Computer Science,TRUE,"Topics vary by offering; recent topics have included information theory, advanced algorithms, and logic programming."
"Hermant,Olivier M.",..T.R.. 02:40PM-04:00PM;,SCIE137;,30,10,10,23,NA,0,0,10,0,FALSE,02,COMP360,Spring2016,NSM MATH,Graded,COMP212,(COMP)(MATH)(MECO)(NS&B),Special Topics in Computer Science,TRUE,"Topics vary by offering; recent topics have included information theory, advanced algorithms, and logic programming."
"Greenwood,James P.",.M..... 01:10PM-02:30PM; ...W... 01:10PM-04:00PM;,SCIE405;  SCIE405;,40,NA,NA,8,NA,0,0,20,20,FALSE,01,E&ES101,Fall2015,NSM E&ES,Graded,None,(E&ES)(PSCI-MN)(SISP),Dynamic Earth,FALSE,"The earth is a dynamic planet, as tsunamis, hurricanes, earthquakes, and volcanic eruptions make tragically clear. The very processes that lead to these natural disasters, however, also make life itself possible and create things of beauty and wonder. In this course we will study the forces and processes that shape our natural environment. Topics range in scale from the global pattern of mountain ranges to the atomic structure of minerals and in time from billions of years of Earth history to the few seconds it takes for a fault to slip during an earthquake. Hands-on activities and short field trips complement lectures to bring the material to life--so put on your hiking boots and get ready to explore our planet."
"Patton,Peter C.",..T.R.. 09:00AM-10:20AM;,SCIE309;,25,5,5,4,3,0,2,10,0,FALSE,01,E&ES220,Fall2015,NSM E&ES,Graded,E&ES101 OR E&ES199 OR E&ES115 OR [E&ES197 or BIOL197 or ENVS197],(E&ES)(ENVS)(PSCI-MN)(SISP),Geomorphology,FALSE,"This inquiry into the evolution of the landscape emphasizes the interdependence of climate, geology, and physical processes in shaping the land. Topics include weathering and soil formation, fluvial processes, and landform development in cold and arid regions. Applications of geomorphic research and theories of landform development are introduced throughout the course where appropriate."
"Patton,Peter C.",....R.. 01:10PM-04:00PM;,SCIE405;,25,5,5,4,3,0,2,10,0,FALSE,01,E&ES222,Fall2015,NSM E&ES,Graded,E&ES101 OR E&ES199 OR E&ES115 OR [E&ES197 or BIOL197 or ENVS197],None,Geomorphology Laboratory,FALSE,"This course offers laboratory exercises in the utilization of topographic maps, aerial photographs, and various remote-sensing techniques and includes field trips to local areas of interest."
"Resor,Phillip G.",.M..... 01:10PM-04:00PM;,SCIE317;,19,7,8,7,NA,0,0,4,0,FALSE,01,E&ES225,Fall2015,NSM E&ES,Graded,E&ES101 OR E&ES199 OR E&ES115 OR [E&ES197 or BIOL197 or ENVS197],(SISP),Field Geology,FALSE,This course is designed to provide students with a basic understanding of geological principles in the field. Emphasis will be on characterization of rock structures and analysis of field data.
